"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Aug-2021","EQ","300.75","304.20","296.05","300.05","297.95","298.10","300.08","360.75","119.70","1,69,85,859","5,09,70,81,270.25","1,71,283"
"06-Aug-2021","EQ","300.05","303.40","297.65","299.70","300.20","300.05","300.96","360.75","102.90","1,60,01,898","4,81,60,07,897.35","1,41,187"
"05-Aug-2021","EQ","295.50","300.90","292.75","298.15","299.50","299.70","296.98","360.75","102.90","2,07,04,901","6,14,90,39,899.30","2,05,321"
"04-Aug-2021","EQ","304.75","306.45","297.20","303.70","298.10","298.15","301.03","360.75","102.90","2,61,86,248","7,88,29,34,066.65","2,34,889"
"03-Aug-2021","EQ","298.50","304.50","297.70","296.85","303.65","303.70","302.05","360.75","102.90","3,10,63,992","9,38,27,28,680.65","2,70,036"
"02-Aug-2021","EQ","299.15","299.40","295.60","293.95","296.70","296.85","297.25","360.75","102.90","1,92,73,390","5,72,89,21,716.00","2,05,351"
"30-Jul-2021","EQ","294.00","300.00","293.25","292.90","294.40","293.95","296.77","360.75","101.30","3,05,89,609","9,07,80,97,108.65","2,59,275"
"29-Jul-2021","EQ","287.55","295.40","287.55","284.45","293.80","292.90","292.69","360.75","101.30","5,77,33,359","16,89,80,72,830.35","3,38,308"
"28-Jul-2021","EQ","290.00","290.90","283.60","291.40","285.00","284.45","285.94","360.75","101.30","3,61,39,725","10,33,36,71,968.95","3,51,962"
"27-Jul-2021","EQ","293.00","297.65","288.60","293.15","291.00","291.40","292.45","360.75","101.30","5,51,32,877","16,12,33,51,124.90","3,66,440"
"26-Jul-2021","EQ","295.00","297.00","291.00","295.55","292.75","293.15","293.67","360.75","101.30","2,75,02,360","8,07,66,54,790.10","2,61,987"
"23-Jul-2021","EQ","300.50","301.90","295.00","302.55","295.80","295.55","296.59","360.75","101.30","3,34,35,130","9,91,66,84,182.55","3,55,996"
"22-Jul-2021","EQ","305.50","307.45","301.05","302.15","303.10","302.55","303.96","360.75","101.30","2,13,38,361","6,48,59,90,486.30","2,17,237"
"20-Jul-2021","EQ","307.00","308.00","301.05","308.85","301.85","302.15","304.33","360.75","101.30","2,76,72,567","8,42,16,62,362.00","3,01,520"
"19-Jul-2021","EQ","308.95","310.30","306.00","311.25","309.10","308.85","308.28","360.75","101.30","2,13,46,348","6,58,06,62,107.25","2,12,078"
"16-Jul-2021","EQ","311.10","315.45","310.50","310.25","311.10","311.25","312.60","360.75","100.60","2,51,48,606","7,86,13,76,517.65","2,07,808"
"15-Jul-2021","EQ","310.50","312.85","307.60","309.55","310.10","310.25","309.95","360.75","100.60","2,36,17,599","7,32,03,41,530.70","1,86,448"
"14-Jul-2021","EQ","310.00","313.30","308.65","310.95","309.00","309.55","310.72","360.75","100.60","2,18,63,250","6,79,33,83,940.60","1,78,728"
"13-Jul-2021","EQ","310.00","312.25","308.15","307.45","310.65","310.95","310.09","360.75","100.60","2,57,36,308","7,98,05,98,270.45","2,03,069"
"12-Jul-2021","EQ","310.80","312.00","306.10","306.30","307.50","307.45","308.40","360.75","100.60","3,22,82,319","9,95,57,65,580.30","2,51,579"
"09-Jul-2021","EQ","305.80","308.85","301.85","306.35","307.35","306.30","306.02","360.75","100.60","4,88,07,214","14,93,62,08,421.35","4,04,151"
"08-Jul-2021","EQ","314.80","314.80","305.00","317.10","306.15","306.35","309.60","360.75","100.60","8,73,60,324","27,04,68,80,894.05","7,29,702"
"07-Jul-2021","EQ","316.00","319.10","306.25","316.90","317.25","317.10","313.64","360.75","100.60","11,21,83,313","35,18,52,98,921.75","8,18,147"
"06-Jul-2021","EQ","348.00","358.20","311.50","346.10","316.60","316.90","330.49","360.75","100.60","16,40,83,830","54,22,83,96,910.80","11,26,291"
"05-Jul-2021","EQ","347.05","350.10","344.00","344.90","345.80","346.10","347.14","360.75","100.60","1,83,99,524","6,38,72,77,797.05","1,60,130"
"02-Jul-2021","EQ","345.30","345.55","340.50","344.25","344.90","344.90","343.54","360.75","97.30","1,83,04,387","6,28,83,48,486.95","1,25,567"
"01-Jul-2021","EQ","341.50","347.40","341.20","339.60","344.50","344.25","344.48","360.75","97.30","2,79,44,816","9,62,64,55,276.75","2,01,015"
"30-Jun-2021","EQ","342.00","345.35","338.85","341.55","340.00","339.60","342.64","360.75","97.30","1,82,77,841","6,26,26,30,345.30","1,44,643"
"29-Jun-2021","EQ","342.65","346.50","339.60","342.80","342.30","341.55","343.24","360.75","97.30","2,24,62,297","7,70,99,40,478.45","1,66,772"
"28-Jun-2021","EQ","340.80","345.00","337.55","339.65","343.00","342.80","341.00","360.75","97.30","1,78,43,975","6,08,48,80,410.00","1,28,540"
"25-Jun-2021","EQ","335.90","342.80","335.90","334.65","339.10","339.65","340.03","360.75","97.30","2,24,26,352","7,62,57,42,314.95","1,62,950"
"24-Jun-2021","EQ","335.00","337.40","333.35","335.25","335.30","334.65","335.51","360.75","97.30","1,55,80,223","5,22,73,77,961.40","1,19,970"
"23-Jun-2021","EQ","341.00","343.25","334.30","337.90","335.50","335.25","338.98","360.75","97.30","2,57,41,628","8,72,59,21,331.25","1,63,850"
"22-Jun-2021","EQ","337.10","344.30","336.15","334.30","337.25","337.90","341.06","360.75","97.30","2,67,08,459","9,10,90,87,248.90","1,96,463"
"21-Jun-2021","EQ","330.90","335.80","326.20","337.40","334.00","334.30","331.38","360.75","97.30","2,91,23,887","9,65,10,69,904.95","2,20,372"
"18-Jun-2021","EQ","345.65","346.90","329.00","345.65","338.70","337.40","337.30","360.75","91.80","4,94,40,514","16,67,62,11,279.70","3,35,484"
"17-Jun-2021","EQ","348.40","352.90","342.25","349.35","344.90","345.65","347.75","360.75","91.80","2,92,36,974","10,16,73,01,410.35","2,15,768"
"16-Jun-2021","EQ","350.10","356.00","348.10","352.70","348.35","349.35","351.50","360.75","91.80","2,75,50,588","9,68,40,74,925.80","1,85,607"
"15-Jun-2021","EQ","355.75","360.75","351.50","355.95","352.00","352.70","356.11","360.75","91.80","3,55,26,159","12,65,11,39,220.10","2,44,448"
"14-Jun-2021","EQ","350.05","357.90","341.10","350.75","355.85","355.95","350.96","358.90","91.80","3,84,82,142","13,50,56,85,670.35","2,58,674"
"11-Jun-2021","EQ","346.00","352.90","344.35","344.75","350.00","350.75","349.49","358.90","91.80","3,64,41,967","12,73,62,54,497.20","2,38,009"
"10-Jun-2021","EQ","345.20","347.85","342.40","343.35","345.05","344.75","345.05","358.90","91.80","2,43,51,860","8,40,26,11,475.95","1,73,167"
"09-Jun-2021","EQ","356.20","358.90","339.75","352.75","343.55","343.35","350.63","358.90","91.80","5,93,34,814","20,80,47,88,075.45","3,64,388"
"08-Jun-2021","EQ","346.25","356.65","337.50","345.50","356.50","352.75","346.15","357.00","91.80","4,41,04,954","15,26,70,39,550.15","2,80,211"
"07-Jun-2021","EQ","339.75","351.00","339.75","334.95","344.35","345.50","346.40","357.00","91.80","6,49,86,814","22,51,14,45,127.60","4,54,768"
"04-Jun-2021","EQ","325.15","336.90","324.25","325.65","336.80","334.95","330.33","357.00","88.00","4,12,78,749","13,63,56,97,415.40","2,57,144"
"03-Jun-2021","EQ","325.30","327.70","323.65","323.00","324.95","325.65","325.92","357.00","88.00","2,14,08,371","6,97,74,08,798.45","1,51,971"
"02-Jun-2021","EQ","315.95","324.40","315.60","318.10","322.90","323.00","320.96","357.00","88.00","2,63,23,777","8,44,88,92,334.15","1,57,758"
"01-Jun-2021","EQ","319.20","325.70","317.30","318.75","318.30","318.10","320.48","357.00","88.00","3,25,95,728","10,44,61,67,765.05","2,27,553"
"31-May-2021","EQ","318.70","319.75","312.10","318.75","318.90","318.75","316.65","357.00","88.00","3,09,17,309","9,79,00,07,682.00","1,95,958"
"28-May-2021","EQ","322.65","324.50","316.50","318.60","319.80","318.75","320.40","357.00","82.60","2,66,18,815","8,52,86,40,138.35","1,89,082"
"27-May-2021","EQ","317.05","323.45","316.55","315.50","319.00","318.60","320.59","357.00","82.60","4,94,84,106","15,86,42,25,963.10","3,10,012"
"26-May-2021","EQ","316.10","320.00","314.80","315.25","315.15","315.50","317.63","357.00","82.60","2,86,39,717","9,09,69,23,036.75","1,82,798"
"25-May-2021","EQ","315.55","319.00","313.85","311.85","314.90","315.25","316.69","357.00","82.60","3,73,82,263","11,83,85,48,199.00","2,35,654"
"24-May-2021","EQ","314.75","315.80","310.20","313.10","311.80","311.85","313.24","357.00","82.60","3,19,63,997","10,01,22,99,795.85","2,03,153"
"21-May-2021","EQ","312.00","315.70","309.50","307.70","312.40","313.10","312.81","357.00","79.60","4,03,58,753","12,62,47,18,438.75","2,35,409"
"20-May-2021","EQ","316.00","316.60","306.10","314.45","308.00","307.70","310.47","357.00","79.60","5,40,43,899","16,77,89,50,024.40","3,32,716"
"19-May-2021","EQ","313.00","322.95","312.10","332.45","314.10","314.45","316.24","357.00","79.60","11,94,07,026","37,76,14,59,386.20","6,82,512"
"18-May-2021","EQ","325.95","336.65","324.00","321.10","332.00","332.45","331.11","357.00","79.60","8,61,53,088","28,52,61,71,912.65","5,07,559"
"17-May-2021","EQ","315.40","323.85","311.40","312.25","321.75","321.10","317.96","357.00","79.60","5,11,62,423","16,26,75,82,786.40","3,22,456"
"14-May-2021","EQ","329.35","329.50","310.00","326.00","312.60","312.25","318.19","357.00","79.60","8,13,05,325","25,87,04,30,404.85","4,46,741"
"12-May-2021","EQ","318.25","334.75","316.25","315.55","325.55","326.00","326.37","357.00","79.60","11,15,84,920","36,41,79,10,308.95","6,27,410"
"11-May-2021","EQ","309.55","320.75","308.10","314.85","314.45","315.55","316.17","357.00","79.60","5,84,72,304","18,48,70,36,052.35","3,41,891"
"10-May-2021","EQ","304.50","315.70","304.00","302.75","314.35","314.85","310.52","357.00","79.60","5,32,60,388","16,53,84,27,981.10","3,04,985"
"07-May-2021","EQ","303.00","305.95","300.50","301.25","301.45","302.75","303.34","357.00","79.60","4,15,91,323","12,61,64,75,889.85","2,32,673"
"06-May-2021","EQ","291.50","302.00","290.30","291.50","301.05","301.25","297.01","357.00","79.60","4,50,32,502","13,37,52,17,303.80","2,53,096"
"05-May-2021","EQ","293.50","293.90","288.50","289.45","292.25","291.50","291.05","357.00","79.60","2,93,50,536","8,54,25,57,907.75","1,72,820"
"04-May-2021","EQ","296.35","299.75","288.05","293.00","289.95","289.45","293.92","357.00","79.60","3,86,40,006","11,35,68,82,614.15","2,15,522"
"03-May-2021","EQ","289.30","294.75","285.00","293.85","293.10","293.00","290.96","357.00","79.60","3,53,76,618","10,29,33,17,764.30","2,17,697"
"30-Apr-2021","EQ","298.20","301.30","292.55","301.90","293.10","293.85","297.01","357.00","74.80","3,61,21,668","10,72,84,87,262.65","2,27,806"
"29-Apr-2021","EQ","308.90","310.00","301.25","305.90","302.20","301.90","304.77","357.00","74.80","3,66,47,292","11,16,89,97,900.30","1,86,996"
"28-Apr-2021","EQ","303.50","309.50","303.00","301.50","305.15","305.90","307.22","357.00","74.80","4,46,68,126","13,72,27,77,839.30","2,64,159"
"27-Apr-2021","EQ","295.70","302.50","295.10","295.40","302.10","301.50","299.05","357.00","74.80","3,50,40,532","10,47,87,93,142.15","1,91,627"
"26-Apr-2021","EQ","297.00","299.00","294.60","294.00","295.85","295.40","296.48","357.00","74.80","3,05,83,139","9,06,73,86,454.95","1,73,282"
"23-Apr-2021","EQ","291.00","300.00","290.50","294.55","293.20","294.00","295.04","357.00","72.55","5,81,58,986","17,15,90,78,149.65","3,01,111"
"22-Apr-2021","EQ","294.00","302.50","292.20","298.05","294.50","294.55","296.94","357.00","72.55","6,10,22,978","18,12,04,54,264.15","3,24,395"
"20-Apr-2021","EQ","307.70","308.15","294.20","301.40","297.40","298.05","301.99","357.00","72.55","5,67,40,291","17,13,49,33,991.60","2,93,573"
"19-Apr-2021","EQ","295.00","304.50","292.80","310.00","301.70","301.40","299.92","357.00","72.55","6,57,91,784","19,73,20,92,260.55","3,68,946"
"16-Apr-2021","EQ","302.00","315.00","300.15","303.50","308.75","310.00","310.71","357.00","71.00","7,53,30,709","23,40,60,77,563.15","4,08,104"
"15-Apr-2021","EQ","303.00","307.55","296.50","302.85","302.20","303.50","301.87","357.00","71.00","7,52,62,749","22,71,94,53,457.45","3,97,148"
"13-Apr-2021","EQ","287.25","304.55","280.55","286.55","302.00","302.85","293.11","357.00","71.00","11,68,74,853","34,25,66,50,888.30","5,71,436"
"12-Apr-2021","EQ","307.85","307.85","282.90","318.20","287.50","286.55","292.83","357.00","71.00","10,53,42,538","30,84,72,55,981.55","6,87,082"
"09-Apr-2021","EQ","313.20","325.00","312.50","313.95","317.55","318.20","320.77","357.00","65.40","7,54,62,572","24,20,59,00,606.15","4,12,742"
"08-Apr-2021","EQ","307.90","319.80","307.50","307.80","314.00","313.95","315.34","357.00","65.40","6,24,59,774","19,69,63,35,826.85","3,29,382"
"07-Apr-2021","EQ","306.75","310.65","305.10","307.75","307.65","307.80","308.53","357.00","65.40","3,90,73,986","12,05,53,53,692.30","1,94,930"
"06-Apr-2021","EQ","306.15","313.80","304.80","305.05","308.00","307.75","309.29","357.00","65.40","6,30,31,783","19,49,50,30,379.85","3,13,806"
"05-Apr-2021","EQ","306.80","311.70","297.20","307.75","305.50","305.05","304.12","357.00","65.40","6,61,78,755","20,12,61,69,223.85","3,46,981"
"01-Apr-2021","EQ","306.75","309.85","303.05","301.80","307.25","307.75","306.29","357.00","64.80","4,40,88,352","13,50,38,16,549.80","2,68,091"
"31-Mar-2021","EQ","299.00","307.50","297.50","297.05","301.45","301.80","303.68","357.00","64.80","5,85,69,012","17,78,63,99,693.80","3,25,482"
"30-Mar-2021","EQ","300.50","301.30","292.70","296.40","297.05","297.05","296.64","357.00","64.80","4,52,57,627","13,42,53,25,715.15","2,67,495"
"26-Mar-2021","EQ","290.50","301.40","290.50","285.55","296.75","296.40","296.40","357.00","63.50","8,09,24,011","23,98,55,34,796.25","4,34,783"
"25-Mar-2021","EQ","294.00","294.00","282.25","294.45","286.00","285.55","287.04","357.00","63.50","8,45,28,317","24,26,27,13,318.75","5,11,962"
"24-Mar-2021","EQ","303.55","305.00","293.20","307.40","294.75","294.45","299.54","357.00","63.50","6,15,23,819","18,42,90,97,083.30","3,94,777"
"23-Mar-2021","EQ","305.00","312.25","304.00","303.05","306.90","307.40","308.61","357.00","63.50","6,02,40,483","18,59,07,65,503.80","3,49,957"
"22-Mar-2021","EQ","306.45","307.50","300.10","308.95","302.85","303.05","303.74","357.00","63.50","5,63,85,019","17,12,61,78,093.25","3,38,962"
"19-Mar-2021","EQ","303.50","311.00","290.20","307.00","308.20","308.95","302.07","357.00","63.50","10,99,32,681","33,20,70,43,605.15","5,62,664"
"18-Mar-2021","EQ","311.00","316.60","299.75","305.80","308.00","307.00","309.64","357.00","63.50","7,37,31,921","22,83,06,26,649.15","4,22,219"
"17-Mar-2021","EQ","318.60","320.00","304.00","319.95","305.50","305.80","312.19","357.00","63.50","4,72,62,481","14,75,51,01,722.35","3,15,250"
"16-Mar-2021","EQ","321.00","321.90","315.10","318.55","319.00","319.95","318.53","357.00","63.50","3,92,67,404","12,50,79,25,887.45","2,28,406"
"15-Mar-2021","EQ","320.00","320.40","310.05","317.55","318.20","318.55","314.73","357.00","63.50","4,50,83,228","14,18,89,06,470.40","3,07,122"
"12-Mar-2021","EQ","325.05","326.50","314.15","321.45","317.45","317.55","320.29","357.00","63.50","4,83,60,842","15,48,94,75,023.45","3,19,107"
"10-Mar-2021","EQ","319.50","324.45","316.70","315.20","321.75","321.45","321.13","357.00","63.50","5,86,43,853","18,83,21,96,592.95","3,32,869"
"09-Mar-2021","EQ","325.00","328.35","309.60","321.25","315.15","315.20","318.35","357.00","63.50","7,47,02,208","23,78,14,68,293.10","4,43,980"
"08-Mar-2021","EQ","331.75","331.75","318.80","325.15","321.35","321.25","324.40","357.00","63.50","8,19,25,952","26,57,67,57,573.30","5,47,672"
"05-Mar-2021","EQ","333.00","337.85","319.70","339.20","326.45","325.15","329.04","357.00","63.50","8,67,38,909","28,54,04,86,583.50","5,11,915"
"04-Mar-2021","EQ","339.00","345.40","337.30","348.50","340.00","339.20","341.50","357.00","63.50","5,98,63,169","20,44,35,08,606.45","3,65,276"
"03-Mar-2021","EQ","348.65","357.00","346.50","345.75","347.10","348.50","351.70","357.00","63.50","9,20,06,451","32,35,85,33,060.50","5,27,778"
"02-Mar-2021","EQ","331.10","347.20","326.45","328.30","345.25","345.75","339.18","347.20","63.50","12,77,08,761","43,31,64,83,891.45","7,28,843"
"01-Mar-2021","EQ","330.00","331.85","322.70","322.95","327.70","328.30","327.28","341.90","63.50","6,11,90,868","20,02,66,65,753.85","3,52,381"
"26-Feb-2021","EQ","323.00","332.95","318.85","333.15","321.90","322.95","324.69","341.90","63.50","9,19,01,339","29,83,92,13,809.50","4,93,729"
"25-Feb-2021","EQ","325.35","334.70","323.25","321.65","333.60","333.15","328.91","341.90","63.50","6,45,14,912","21,21,95,67,491.35","3,52,535"
"24-Feb-2021","EQ","325.00","330.00","316.50","324.00","321.20","321.65","324.47","341.90","63.50","5,08,21,757","16,48,99,74,873.85","2,87,089"
"23-Feb-2021","EQ","308.50","328.90","308.50","304.50","324.60","324.00","319.80","341.90","63.50","13,33,10,157","42,63,24,30,245.10","6,96,488"
"22-Feb-2021","EQ","312.45","313.90","302.15","311.85","302.60","304.50","308.00","341.90","63.50","5,77,23,298","17,77,85,79,106.10","3,41,152"
"19-Feb-2021","EQ","321.95","321.95","301.40","323.85","312.45","311.85","313.32","341.90","63.50","8,02,74,683","25,15,15,76,757.90","5,16,227"
"18-Feb-2021","EQ","331.50","331.75","321.10","330.15","323.00","323.85","327.39","341.90","63.50","4,92,04,247","16,10,89,57,682.00","3,05,338"
"17-Feb-2021","EQ","326.90","334.25","325.45","329.20","329.70","330.15","329.78","341.90","63.50","5,21,50,941","17,19,84,62,740.05","2,88,923"
"16-Feb-2021","EQ","335.45","337.90","327.50","333.35","329.00","329.20","331.95","341.90","63.50","6,59,43,843","21,89,03,04,400.55","3,49,911"
"15-Feb-2021","EQ","329.90","335.80","324.00","325.40","331.90","333.35","329.83","341.90","63.50","7,86,80,452","25,95,07,95,655.45","4,18,089"
"12-Feb-2021","EQ","326.40","330.50","321.25","325.00","324.55","325.40","326.36","341.90","63.50","6,40,93,642","20,91,74,50,086.00","3,44,490"
"11-Feb-2021","EQ","326.45","331.35","323.40","328.90","324.90","325.00","326.77","341.90","63.50","5,52,57,166","18,05,65,63,766.25","3,17,814"
"10-Feb-2021","EQ","326.00","332.65","319.50","325.05","328.55","328.90","325.62","341.90","63.50","9,34,66,949","30,43,48,33,762.05","4,74,065"
"09-Feb-2021","EQ","337.00","338.50","322.20","335.95","325.85","325.05","328.65","341.90","63.50","10,59,81,081","34,83,03,28,895.75","5,96,440"
"08-Feb-2021","EQ","318.75","339.25","318.00","315.90","336.55","335.95","328.10","341.90","63.50","10,21,23,614","33,50,69,55,689.95","5,97,813"
"05-Feb-2021","EQ","327.60","330.00","312.60","326.15","318.45","315.90","319.24","341.90","63.50","10,35,12,235","33,04,55,00,229.25","6,20,367"
"04-Feb-2021","EQ","329.00","334.50","322.45","331.00","326.10","326.15","328.68","341.90","63.50","12,10,33,002","39,78,15,97,113.25","6,93,061"
"03-Feb-2021","EQ","339.20","341.90","326.20","322.00","331.20","331.00","334.33","341.90","63.50","22,41,90,114","74,95,45,16,287.10","10,57,040"
"02-Feb-2021","EQ","293.60","328.85","290.40","279.60","326.95","322.00","308.75","328.85","63.50","25,19,65,965","77,79,48,18,724.65","12,01,928"
"01-Feb-2021","EQ","269.75","282.00","255.35","262.70","280.30","279.60","269.60","306.90","63.50","16,56,55,500","44,66,06,33,817.45","7,97,774"
"29-Jan-2021","EQ","273.00","278.80","260.60","266.80","262.35","262.70","270.74","306.90","63.50","13,84,42,348","37,48,13,89,731.10","5,88,270"
"28-Jan-2021","EQ","260.05","273.40","259.05","267.50","266.00","266.80","266.80","306.90","63.50","12,91,56,876","34,45,94,98,740.45","5,43,019"
"27-Jan-2021","EQ","274.90","275.00","265.70","279.15","266.75","267.50","269.62","306.90","63.50","12,65,86,833","34,13,05,26,615.40","5,77,227"
