"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"28-Sep-2017","EQ","406.95","406.95","399.00","404.90","400.60","401.40","402.23","571.10","358.50","48,50,748","1,95,11,34,067.90","49,124"
"27-Sep-2017","EQ","413.50","414.25","402.00","411.25","407.00","404.90","406.82","571.10","358.50","47,27,360","1,92,31,80,420.50","57,194"
"26-Sep-2017","EQ","409.40","413.90","403.30","408.20","410.65","411.25","410.01","571.10","358.50","50,77,291","2,08,17,33,259.80","83,099"
"25-Sep-2017","EQ","413.65","415.30","404.60","411.80","407.95","408.20","408.77","571.10","358.50","69,57,357","2,84,39,72,978.85","76,694"
"22-Sep-2017","EQ","414.00","422.15","408.85","413.65","415.00","411.80","415.83","571.10","358.50","97,81,308","4,06,73,42,744.20","1,13,677"
"21-Sep-2017","EQ","415.40","418.45","408.80","414.80","415.50","413.65","413.49","571.10","358.50","69,46,502","2,87,22,78,346.55","83,837"
"20-Sep-2017","EQ","422.75","422.75","413.00","423.65","414.55","414.80","416.02","571.10","358.50","51,79,160","2,15,46,48,950.75","79,257"
"19-Sep-2017","EQ","415.00","427.70","414.00","404.95","424.25","423.65","421.93","571.10","358.50","2,82,08,471","11,90,19,83,428.05","1,69,472"
"18-Sep-2017","EQ","411.85","413.00","403.20","401.75","404.45","404.95","407.19","571.10","358.50","89,66,503","3,65,10,65,714.55","99,683"
"15-Sep-2017","EQ","402.85","406.75","400.00","404.40","402.00","401.75","402.68","571.10","358.50","96,75,506","3,89,61,60,514.15","1,02,079"
"14-Sep-2017","EQ","390.75","406.60","390.25","389.65","403.80","404.40","399.18","571.10","358.50","1,14,76,571","4,58,12,18,468.35","1,07,774"
"13-Sep-2017","EQ","391.00","393.95","387.20","388.25","389.95","389.65","390.91","571.10","358.50","65,37,279","2,55,54,79,907.10","76,859"
"12-Sep-2017","EQ","378.70","390.00","375.50","375.30","388.55","388.25","382.86","571.10","358.50","92,66,823","3,54,78,83,699.65","1,09,246"
"11-Sep-2017","EQ","380.00","380.00","374.20","375.05","375.00","375.30","376.77","571.10","358.50","54,02,725","2,03,55,71,939.05","59,463"
"08-Sep-2017","EQ","381.00","381.80","374.05","378.15","375.10","375.05","377.03","598.40","358.50","74,71,355","2,81,69,40,949.50","81,319"
"07-Sep-2017","EQ","383.70","384.40","376.00","382.70","378.25","378.15","378.60","598.40","358.50","79,38,665","3,00,55,41,498.80","1,17,544"
"06-Sep-2017","EQ","385.00","386.70","381.85","388.15","382.75","382.70","383.91","598.40","358.50","59,53,907","2,28,57,36,261.55","57,943"
"05-Sep-2017","EQ","385.70","389.50","383.40","383.40","389.10","388.15","386.12","598.40","358.50","44,77,993","1,72,90,27,454.60","44,114"
"04-Sep-2017","EQ","393.00","396.05","380.50","390.85","384.20","383.40","386.93","598.40","358.50","84,33,560","3,26,32,02,502.75","1,02,810"
"01-Sep-2017","EQ","379.35","392.85","378.65","376.55","391.00","390.85","385.29","598.40","358.50","73,80,325","2,84,35,83,566.90","1,01,848"
"31-Aug-2017","EQ","380.05","380.45","375.80","378.50","377.00","376.55","377.34","598.40","358.50","46,85,511","1,76,80,53,568.70","61,335"
"30-Aug-2017","EQ","380.85","382.75","377.45","376.10","379.00","378.50","379.91","598.40","358.50","37,34,824","1,41,89,09,663.00","52,649"
"29-Aug-2017","EQ","379.00","382.35","374.45","379.30","375.55","376.10","377.94","598.40","358.50","46,89,547","1,77,23,45,121.85","64,691"
"28-Aug-2017","EQ","385.85","387.40","378.30","384.15","380.00","379.30","380.87","598.40","358.50","44,03,872","1,67,73,14,650.60","75,223"
"24-Aug-2017","EQ","380.10","385.95","380.10","379.95","385.20","384.15","383.93","598.40","358.50","52,08,541","1,99,97,23,000.25","90,986"
"23-Aug-2017","EQ","376.00","381.15","373.35","373.60","380.60","379.95","378.33","598.40","358.50","44,48,871","1,68,31,61,679.95","73,627"
"22-Aug-2017","EQ","378.80","379.95","372.25","374.35","374.25","373.60","375.36","598.40","358.50","41,63,794","1,56,29,26,477.45","67,843"
"21-Aug-2017","EQ","382.00","382.55","371.30","380.40","375.35","374.35","376.40","598.40","358.50","51,23,101","1,92,83,46,441.95","69,774"
"18-Aug-2017","EQ","381.75","383.00","377.00","385.30","381.55","380.40","379.77","598.40","358.50","58,56,198","2,22,40,02,066.30","90,719"
"17-Aug-2017","EQ","392.45","392.45","384.50","389.25","385.00","385.30","388.08","598.40","358.50","59,71,420","2,31,74,05,606.25","75,537"
"16-Aug-2017","EQ","379.45","390.70","375.50","375.40","388.90","389.25","383.97","598.40","358.50","1,10,19,760","4,23,12,59,687.05","1,25,653"
"14-Aug-2017","EQ","380.00","381.80","372.60","374.50","375.80","375.40","376.03","598.40","358.50","82,16,208","3,08,95,79,210.00","1,16,920"
"11-Aug-2017","EQ","376.00","379.10","358.50","380.20","375.00","374.50","371.61","598.40","358.50","1,46,99,477","5,46,24,73,478.75","1,96,160"
"10-Aug-2017","EQ","401.00","403.60","375.25","416.05","382.15","380.20","387.82","598.40","375.25","2,81,14,017","10,90,31,07,221.10","3,76,301"
"09-Aug-2017","EQ","428.80","429.90","415.00","430.00","416.05","416.05","421.05","598.40","415.00","1,08,49,567","4,56,81,65,299.00","1,31,000"
"08-Aug-2017","EQ","432.00","435.50","426.00","430.00","430.25","430.00","430.83","598.40","417.25","71,34,979","3,07,39,54,611.85","88,297"
"07-Aug-2017","EQ","438.60","439.80","425.30","435.60","430.05","430.00","431.16","598.40","417.25","64,61,815","2,78,61,04,073.20","78,815"
"04-Aug-2017","EQ","435.10","438.75","433.45","431.45","435.75","435.60","435.61","598.40","417.25","41,66,729","1,81,50,75,153.15","56,342"
"03-Aug-2017","EQ","441.00","441.50","429.60","440.35","432.00","431.45","433.40","598.40","417.25","61,97,142","2,68,58,55,289.15","87,118"
"02-Aug-2017","EQ","449.50","449.95","438.15","446.90","438.90","440.35","442.65","598.40","417.25","40,45,533","1,79,07,68,052.90","61,624"
"01-Aug-2017","EQ","446.55","452.35","445.70","444.60","446.80","446.90","448.38","598.40","417.25","40,12,791","1,79,92,48,860.20","58,032"
"31-Jul-2017","EQ","446.25","449.70","443.70","445.85","444.30","444.60","446.31","598.40","417.25","38,04,621","1,69,80,23,772.60","49,733"
"28-Jul-2017","EQ","444.60","447.45","442.45","445.40","446.00","445.85","444.95","598.40","417.25","33,65,171","1,49,73,38,831.70","47,316"
"27-Jul-2017","EQ","459.00","460.95","440.30","457.30","444.05","445.40","449.23","598.40","417.25","1,37,38,611","6,17,18,08,873.95","90,948"
"26-Jul-2017","EQ","457.20","458.70","455.00","456.10","456.95","457.30","457.10","598.40","417.25","36,41,559","1,66,45,44,721.35","46,569"
"25-Jul-2017","EQ","462.15","464.70","454.70","464.00","456.20","456.10","457.41","598.40","417.25","70,52,112","3,22,57,27,669.25","67,138"
"24-Jul-2017","EQ","464.95","468.35","461.00","464.60","464.90","464.00","464.66","598.40","417.25","37,73,074","1,75,31,84,516.55","49,674"
"21-Jul-2017","EQ","460.00","465.90","457.60","460.15","464.50","464.60","462.37","598.40","417.25","31,50,269","1,45,65,96,928.90","38,197"
"20-Jul-2017","EQ","463.50","464.35","457.35","460.60","459.80","460.15","460.04","598.40","417.25","33,18,626","1,52,67,02,953.80","47,685"
"19-Jul-2017","EQ","453.00","462.90","453.00","456.15","460.50","460.60","459.33","598.40","417.25","33,95,937","1,55,98,42,538.00","75,759"
"18-Jul-2017","EQ","452.60","459.50","452.60","454.15","456.50","456.15","456.78","598.40","417.25","23,49,268","1,07,31,00,214.50","47,095"
"17-Jul-2017","EQ","455.00","458.35","453.25","451.30","454.85","454.15","455.36","598.40","417.25","49,22,453","2,24,15,12,131.55","47,303"
"14-Jul-2017","EQ","460.00","460.00","450.40","459.05","451.00","451.30","453.91","598.40","417.25","39,74,269","1,80,39,60,399.70","58,115"
"13-Jul-2017","EQ","464.50","464.50","455.55","461.00","458.30","459.05","459.41","598.40","417.25","43,82,063","2,01,31,65,155.50","57,554"
"12-Jul-2017","EQ","461.00","463.80","456.60","456.95","461.75","461.00","460.56","598.40","417.25","60,51,540","2,78,71,19,933.15","85,344"
"11-Jul-2017","EQ","452.00","462.30","451.00","446.95","456.55","456.95","458.02","598.40","417.25","1,20,69,006","5,52,78,16,533.15","1,44,340"
"10-Jul-2017","EQ","460.00","460.00","442.55","436.85","447.00","446.95","446.62","598.40","417.25","11,89,742","53,13,57,455.30","10,582"
"07-Jul-2017","EQ","434.45","441.45","432.25","437.10","436.70","436.85","437.38","598.40","417.25","53,11,730","2,32,32,39,883.45","60,516"
"06-Jul-2017","EQ","435.40","438.80","433.80","431.75","436.60","437.10","436.84","598.40","417.25","40,38,188","1,76,40,29,544.55","55,870"
"05-Jul-2017","EQ","428.90","433.95","427.40","426.90","432.35","431.75","431.11","598.40","417.25","50,50,749","2,17,74,48,496.65","54,757"
"04-Jul-2017","EQ","434.20","436.40","426.00","430.25","426.90","426.90","430.37","598.40","417.25","50,20,683","2,16,07,53,186.85","79,594"
"03-Jul-2017","EQ","431.50","434.70","426.25","432.55","429.60","430.25","430.76","598.40","417.25","62,30,025","2,68,36,32,070.85","74,110"
"30-Jun-2017","EQ","433.90","435.60","428.05","435.60","432.95","432.55","431.40","598.40","417.25","47,76,892","2,06,07,51,788.75","1,17,302"
"29-Jun-2017","EQ","444.50","446.25","434.00","442.50","437.00","435.60","439.73","598.40","417.25","1,10,85,101","4,87,44,73,731.25","1,00,636"
"28-Jun-2017","EQ","443.90","446.80","440.15","442.30","442.00","442.50","443.23","598.40","417.25","49,60,238","2,19,85,47,387.20","62,049"
"27-Jun-2017","EQ","443.80","444.50","434.40","443.15","444.00","442.30","438.67","598.40","417.25","59,15,274","2,59,48,72,369.80","75,944"
"23-Jun-2017","EQ","454.00","456.50","442.40","452.70","444.10","443.15","446.88","598.40","417.25","67,53,648","3,01,81,01,838.20","1,09,462"
"22-Jun-2017","EQ","458.85","463.00","451.60","457.30","454.20","452.70","458.40","598.40","417.25","50,08,885","2,29,60,63,001.20","96,997"
"21-Jun-2017","EQ","466.00","466.00","455.50","467.40","458.50","457.30","459.41","598.40","417.25","54,36,141","2,49,74,42,605.20","74,836"
"20-Jun-2017","EQ","457.00","470.75","456.00","452.35","466.50","467.40","465.76","598.40","417.25","1,20,14,975","5,59,60,92,340.90","2,05,410"
"19-Jun-2017","EQ","453.80","456.40","450.50","455.75","452.90","452.35","452.93","598.40","417.25","38,69,675","1,75,26,96,284.30","58,890"
"16-Jun-2017","EQ","454.70","458.40","452.00","448.30","455.35","455.75","455.30","598.40","417.25","70,42,094","3,20,62,41,372.80","1,04,461"
"15-Jun-2017","EQ","452.00","457.85","446.95","451.95","447.20","448.30","451.79","598.40","417.25","38,79,154","1,75,25,53,692.45","85,539"
"14-Jun-2017","EQ","450.80","453.40","447.05","449.55","452.00","451.95","451.35","598.40","417.25","36,05,931","1,62,75,39,303.30","72,877"
"13-Jun-2017","EQ","457.15","458.75","448.00","456.25","448.50","449.55","452.55","598.40","417.25","35,77,406","1,61,89,37,550.90","53,240"
"12-Jun-2017","EQ","463.75","465.25","455.20","467.10","455.55","456.25","460.15","598.40","417.25","43,41,696","1,99,78,12,455.05","59,000"
"09-Jun-2017","EQ","459.95","468.00","455.00","460.80","466.90","467.10","462.80","598.40","417.25","45,98,706","2,12,82,58,271.80","69,181"
"08-Jun-2017","EQ","459.50","463.45","457.35","458.00","460.65","460.80","460.77","598.40","417.25","40,66,322","1,87,36,28,817.85","58,341"
"07-Jun-2017","EQ","462.55","463.65","453.50","461.00","458.60","458.00","457.44","598.40","417.25","52,50,544","2,40,18,33,968.20","83,797"
"06-Jun-2017","EQ","482.90","484.35","457.60","478.15","461.70","461.00","467.17","598.40","417.25","80,16,939","3,74,52,58,834.60","1,34,732"
"05-Jun-2017","EQ","478.30","481.90","475.20","478.75","478.60","478.15","478.48","598.40","417.25","24,64,819","1,17,93,65,367.40","37,117"
"02-Jun-2017","EQ","480.00","485.95","477.70","476.65","477.95","478.75","481.96","598.40","401.30","43,19,080","2,08,16,31,609.95","54,392"
"01-Jun-2017","EQ","476.95","479.70","473.55","476.15","477.00","476.65","476.60","598.40","401.30","30,01,232","1,43,03,87,017.15","40,932"
"31-May-2017","EQ","482.30","483.00","474.80","481.30","476.40","476.15","478.07","598.40","401.30","53,93,856","2,57,86,17,548.20","97,567"
"30-May-2017","EQ","482.70","487.00","480.00","481.50","480.70","481.30","484.28","598.40","401.30","31,01,380","1,50,19,31,833.25","58,344"
"29-May-2017","EQ","482.50","485.00","471.80","481.10","483.50","481.50","478.34","598.40","401.30","42,53,044","2,03,44,17,028.15","62,207"
"26-May-2017","EQ","474.10","488.25","473.50","476.00","481.00","481.10","482.95","598.40","380.10","76,92,869","3,71,52,34,350.90","92,823"
"25-May-2017","EQ","470.00","479.00","464.70","469.55","474.80","476.00","474.63","598.40","380.10","1,51,08,872","7,17,10,53,738.75","1,40,653"
"24-May-2017","EQ","470.00","473.35","458.10","450.50","470.50","469.55","467.40","598.40","380.10","2,73,70,795","12,79,30,24,595.70","2,84,148"
"23-May-2017","EQ","451.45","456.45","444.30","449.65","447.90","450.50","450.61","598.40","380.10","1,03,30,814","4,65,51,54,408.05","1,15,609"
"22-May-2017","EQ","446.00","452.75","442.60","443.35","449.20","449.65","449.34","598.40","380.10","61,45,914","2,76,16,00,251.90","72,517"
"19-May-2017","EQ","439.00","444.95","434.60","437.95","443.10","443.35","440.79","598.40","380.10","43,87,481","1,93,39,46,988.15","56,380"
"18-May-2017","EQ","442.00","448.70","436.00","449.10","436.95","437.95","441.86","598.40","380.10","61,58,546","2,72,12,27,264.35","85,075"
"17-May-2017","EQ","436.50","452.50","435.10","437.25","448.90","449.10","445.54","598.40","380.10","65,72,678","2,92,83,71,955.75","90,983"
"16-May-2017","EQ","432.25","439.50","432.25","431.90","437.30","437.25","437.40","598.40","380.10","34,52,072","1,50,99,44,740.65","46,286"
"15-May-2017","EQ","434.00","434.00","430.10","430.85","431.95","431.90","431.81","598.40","380.10","18,85,702","81,42,59,796.70","28,960"
"12-May-2017","EQ","429.65","433.80","427.45","427.45","432.00","430.85","430.55","598.40","376.10","38,50,940","1,65,80,22,369.65","53,836"
"11-May-2017","EQ","434.00","434.50","425.40","432.30","427.70","427.45","429.33","598.40","376.10","40,49,649","1,73,86,26,700.25","59,226"
"10-May-2017","EQ","427.80","433.00","424.00","426.80","432.00","432.30","430.59","598.40","376.10","53,78,402","2,31,59,10,015.85","57,789"
"09-May-2017","EQ","424.75","428.80","422.70","422.65","426.90","426.80","426.54","598.40","376.10","28,33,132","1,20,84,55,011.55","45,090"
"08-May-2017","EQ","424.75","428.70","417.25","419.60","422.60","422.65","424.02","598.40","376.10","74,27,873","3,14,95,86,024.50","1,04,688"
"05-May-2017","EQ","436.50","436.50","418.00","436.50","419.90","419.60","423.45","598.40","376.10","94,87,539","4,01,74,57,883.30","1,80,107"
"04-May-2017","EQ","446.65","448.10","435.15","446.60","437.00","436.50","439.55","598.40","376.10","62,04,022","2,72,70,05,102.45","1,01,288"
"03-May-2017","EQ","451.35","456.00","444.65","451.25","445.95","446.60","451.24","598.40","376.10","51,58,586","2,32,77,46,874.45","74,634"
"02-May-2017","EQ","456.60","457.20","448.55","458.90","450.50","451.25","451.43","598.40","376.10","60,71,958","2,74,10,58,005.55","1,03,502"
"28-Apr-2017","EQ","457.10","462.00","454.40","455.35","459.35","458.90","458.61","598.40","376.10","51,26,904","2,35,12,24,867.35","53,954"
"27-Apr-2017","EQ","455.00","460.90","452.70","450.80","455.00","455.35","457.48","598.40","376.10","1,05,89,249","4,84,43,31,314.75","97,674"
"26-Apr-2017","EQ","446.00","454.40","445.50","445.65","451.00","450.80","451.05","598.40","376.10","84,38,042","3,80,60,01,313.35","91,539"
"25-Apr-2017","EQ","445.85","447.75","443.30","443.85","446.30","445.65","445.89","598.40","376.10","58,94,090","2,62,81,43,565.85","1,01,967"
"24-Apr-2017","EQ","439.80","449.00","438.75","440.60","443.90","443.85","444.61","598.40","376.10","62,14,069","2,76,28,23,474.80","92,562"
"21-Apr-2017","EQ","446.75","448.45","437.60","443.95","440.20","440.60","442.22","598.40","376.10","53,25,590","2,35,50,76,108.00","69,405"
"20-Apr-2017","EQ","447.85","447.85","442.10","443.05","444.10","443.95","444.64","598.40","376.10","32,88,900","1,46,23,81,836.50","76,823"
"19-Apr-2017","EQ","443.00","449.50","438.30","443.70","444.95","443.05","443.13","598.40","376.10","63,19,332","2,80,02,78,933.85","1,11,923"
"18-Apr-2017","EQ","452.00","455.75","442.50","449.20","443.40","443.70","450.13","598.40","376.10","42,35,130","1,90,63,70,784.10","60,493"
"17-Apr-2017","EQ","452.00","455.70","447.30","453.35","447.50","449.20","450.98","598.40","376.10","49,13,930","2,21,60,66,751.30","72,168"
"13-Apr-2017","EQ","461.85","463.35","451.20","464.55","455.20","453.35","456.29","598.40","373.90","59,30,185","2,70,58,76,858.05","80,667"
"12-Apr-2017","EQ","468.70","471.55","461.60","472.25","465.05","464.55","466.52","598.40","373.90","59,91,598","2,79,51,99,048.40","64,481"
"11-Apr-2017","EQ","477.90","478.35","471.10","474.90","472.55","472.25","474.69","598.40","373.90","48,87,918","2,32,02,45,927.45","82,164"
"10-Apr-2017","EQ","471.65","478.30","467.55","468.30","475.80","474.90","473.65","598.40","373.90","54,37,523","2,57,54,68,754.95","79,713"
"07-Apr-2017","EQ","468.45","480.55","466.65","473.20","468.00","468.30","473.00","598.40","369.00","80,89,461","3,82,62,76,978.35","70,318"
"06-Apr-2017","EQ","474.30","478.50","470.60","473.50","472.00","473.20","474.22","598.40","369.00","67,03,078","3,17,87,20,879.30","98,853"
"05-Apr-2017","EQ","470.40","475.00","467.25","470.40","471.80","473.50","472.43","598.40","369.00","52,87,168","2,49,77,94,471.50","1,02,107"
"03-Apr-2017","EQ","468.25","472.30","467.60","465.85","470.80","470.40","469.82","598.40","369.00","29,51,896","1,38,68,57,116.80","63,896"
"31-Mar-2017","EQ","466.50","472.50","464.50","468.40","467.35","465.85","468.06","598.40","361.50","64,00,088","2,99,56,07,487.20","98,614"
"30-Mar-2017","EQ","463.50","469.80","462.85","469.05","468.50","468.40","467.74","598.40","361.50","94,82,785","4,43,54,30,887.00","97,499"
"29-Mar-2017","EQ","474.90","475.00","463.60","472.40","469.25","469.05","470.33","598.40","361.50","66,80,569","3,14,20,82,820.35","72,109"
"28-Mar-2017","EQ","467.50","473.00","467.50","464.75","472.05","472.40","471.33","598.40","361.50","29,82,614","1,40,57,84,386.65","57,847"
"27-Mar-2017","EQ","469.00","469.15","462.10","470.40","464.10","464.75","464.91","598.40","361.50","44,17,413","2,05,37,20,809.45","52,758"
"24-Mar-2017","EQ","470.75","474.80","467.55","472.90","469.70","470.40","471.19","598.40","361.50","42,96,510","2,02,44,66,461.80","50,444"
"23-Mar-2017","EQ","461.30","477.00","461.30","459.90","471.25","472.90","470.24","598.40","361.50","86,65,384","4,07,47,67,238.05","1,02,038"
"22-Mar-2017","EQ","469.95","469.95","458.50","473.75","460.50","459.90","463.77","598.40","361.50","46,95,648","2,17,77,13,559.00","88,765"
"21-Mar-2017","EQ","478.00","478.05","470.65","476.00","473.65","473.75","473.13","598.40","361.50","46,85,410","2,21,68,15,931.75","67,629"
"20-Mar-2017","EQ","476.55","478.20","470.75","476.50","475.95","476.00","474.26","598.40","361.50","28,71,104","1,36,16,46,343.00","42,534"
"17-Mar-2017","EQ","481.35","484.20","471.70","480.95","476.00","476.50","477.24","598.40","353.30","63,38,248","3,02,48,38,069.45","81,247"
"16-Mar-2017","EQ","478.70","482.00","476.15","473.45","480.90","480.95","479.20","598.40","353.30","62,72,947","3,00,60,25,888.95","77,790"
"15-Mar-2017","EQ","475.00","476.55","470.65","469.75","473.35","473.45","473.58","598.40","353.30","48,01,312","2,27,37,95,056.90","80,630"
"14-Mar-2017","EQ","481.00","483.00","468.45","469.10","470.20","469.75","472.78","598.40","353.30","63,48,198","3,00,13,06,158.75","83,544"
"10-Mar-2017","EQ","471.00","471.85","465.10","467.60","468.45","469.10","468.76","598.40","336.00","57,66,815","2,70,32,59,475.70","81,483"
"09-Mar-2017","EQ","462.45","469.70","462.00","462.80","467.60","467.60","466.96","598.40","336.00","38,37,624","1,79,20,24,214.35","80,242"
"08-Mar-2017","EQ","469.40","469.60","461.15","467.55","463.00","462.80","463.11","598.40","336.00","53,51,597","2,47,83,99,752.20","99,533"
"07-Mar-2017","EQ","469.50","475.90","466.05","470.80","466.60","467.55","470.44","598.40","336.00","71,14,541","3,34,69,50,382.70","1,14,627"
"06-Mar-2017","EQ","462.50","472.70","462.10","459.95","470.25","470.80","467.79","598.40","336.00","40,36,291","1,88,81,21,220.65","59,743"
"03-Mar-2017","EQ","463.30","466.85","458.60","461.70","460.25","459.95","461.43","598.40","290.25","70,85,620","3,26,94,98,014.15","1,11,096"
"02-Mar-2017","EQ","457.85","467.90","453.20","449.45","461.30","461.70","463.03","598.40","290.25","1,36,67,695","6,32,85,45,943.30","1,47,115"
"01-Mar-2017","EQ","455.90","455.90","448.00","456.75","449.50","449.45","450.86","598.40","290.25","83,67,579","3,77,26,09,957.80","1,41,268"
"28-Feb-2017","EQ","460.00","460.00","454.10","457.80","457.00","456.75","456.32","598.40","290.25","57,22,402","2,61,12,47,300.20","87,772"
"27-Feb-2017","EQ","464.00","464.00","455.10","462.35","458.00","457.80","458.04","598.40","290.25","55,10,484","2,52,40,12,401.15","89,343"
"23-Feb-2017","EQ","464.00","464.70","457.25","460.05","464.00","462.35","461.60","598.40","290.25","94,92,419","4,38,16,98,081.15","92,180"
"22-Feb-2017","EQ","460.25","466.70","455.80","458.65","460.00","460.05","462.25","598.40","290.25","73,15,280","3,38,15,06,232.00","1,31,789"
"21-Feb-2017","EQ","456.90","462.80","454.50","455.45","458.00","458.65","459.15","598.40","290.25","68,75,914","3,15,70,69,433.85","87,494"
"20-Feb-2017","EQ","451.50","458.45","449.00","452.95","455.00","455.45","454.15","598.40","290.25","58,66,707","2,66,43,59,115.95","80,177"
"17-Feb-2017","EQ","447.90","456.60","442.40","446.00","451.50","452.95","450.88","598.40","290.25","1,00,63,504","4,53,74,48,625.25","1,19,408"
"16-Feb-2017","EQ","442.55","447.60","435.40","436.45","444.10","446.00","442.98","598.40","290.25","1,16,22,714","5,14,86,22,594.65","1,42,277"
"15-Feb-2017","EQ","449.05","453.00","434.35","482.05","436.70","436.45","444.72","598.40","290.25","3,86,38,630","17,18,32,14,725.70","4,01,225"
"14-Feb-2017","EQ","503.00","506.70","466.55","505.30","467.15","482.05","490.98","598.40","290.25","1,49,01,414","7,31,62,77,886.50","1,45,070"
"13-Feb-2017","EQ","512.70","512.70","503.30","509.55","503.95","505.30","506.15","598.40","290.25","47,00,518","2,37,91,45,841.70","75,275"
"10-Feb-2017","EQ","513.00","514.80","506.50","512.85","508.60","509.55","509.89","598.40","265.80","47,32,032","2,41,28,20,666.35","55,363"
"09-Feb-2017","EQ","515.40","518.00","505.75","513.05","513.65","512.85","512.31","598.40","265.80","40,99,871","2,10,03,88,447.40","59,432"
"08-Feb-2017","EQ","512.35","514.95","506.30","506.80","513.20","513.05","512.60","598.40","265.80","59,75,054","3,06,28,02,064.90","1,03,444"
"07-Feb-2017","EQ","524.80","524.80","502.00","525.85","507.10","506.80","511.91","598.40","265.80","79,87,282","4,08,87,78,845.85","1,32,944"
"06-Feb-2017","EQ","527.90","531.45","523.20","522.60","524.35","525.85","527.59","598.40","265.80","36,42,527","1,92,17,53,045.95","65,553"
"03-Feb-2017","EQ","531.90","531.90","519.50","531.50","522.35","522.60","524.40","598.40","265.80","52,98,261","2,77,83,83,924.40","88,449"
"02-Feb-2017","EQ","537.60","537.60","526.80","542.25","532.50","531.50","530.90","598.40","265.80","65,79,801","3,49,32,38,632.40","97,475"
"01-Feb-2017","EQ","527.50","544.50","522.90","523.55","540.15","542.25","534.94","598.40","265.80","47,86,720","2,56,06,22,924.35","68,602"
"31-Jan-2017","EQ","530.20","531.50","518.00","532.30","522.35","523.55","525.35","598.40","265.80","60,35,022","3,17,05,12,183.75","89,536"
"30-Jan-2017","EQ","542.00","543.50","530.80","541.95","532.75","532.30","535.12","598.40","265.80","41,63,428","2,22,79,52,952.45","68,161"
"27-Jan-2017","EQ","549.00","552.00","539.75","548.90","540.75","541.95","544.76","598.40","265.80","44,93,803","2,44,80,39,954.25","71,162"
"25-Jan-2017","EQ","543.25","551.90","541.55","541.55","550.00","548.90","545.77","598.40","265.80","45,04,941","2,45,86,61,120.25","96,866"
"24-Jan-2017","EQ","533.00","543.00","532.35","532.70","540.95","541.55","540.22","598.40","265.80","51,83,630","2,80,02,88,428.45","70,595"
"23-Jan-2017","EQ","523.20","534.95","523.00","523.20","533.40","532.70","530.73","598.40","265.80","42,09,879","2,23,43,07,172.50","65,587"
"20-Jan-2017","EQ","527.40","529.30","521.25","531.45","523.50","523.20","524.93","598.40","265.80","50,13,928","2,63,19,46,677.00","95,695"
"19-Jan-2017","EQ","523.00","535.60","522.70","522.45","530.65","531.45","531.81","598.40","265.80","58,10,128","3,08,98,95,902.50","93,713"
"18-Jan-2017","EQ","523.05","529.60","521.20","523.70","522.50","522.45","524.36","598.40","265.80","58,74,608","3,08,04,13,159.35","47,816"
"17-Jan-2017","EQ","528.10","530.80","521.00","526.40","521.30","523.70","526.18","598.40","265.80","42,97,426","2,26,12,05,608.65","59,209"
