"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"12-Sep-2016","EQ","551.00","560.00","549.25","573.25","553.75","553.45","554.33","598.40","265.80","70,55,294","3,91,09,80,798.65","1,77,951"
"09-Sep-2016","EQ","580.00","582.95","571.70","584.20","573.00","573.25","574.57","598.40","265.80","71,59,068","4,11,33,54,913.00","1,11,109"
"08-Sep-2016","EQ","590.75","591.70","577.75","587.40","585.00","584.20","582.41","598.40","265.80","1,04,56,258","6,08,98,37,730.80","1,24,853"
"07-Sep-2016","EQ","590.00","598.40","584.00","588.70","589.25","587.40","590.25","598.40","265.80","1,34,08,927","7,91,46,54,539.25","1,94,950"
"06-Sep-2016","EQ","556.35","593.30","556.35","549.85","587.75","588.70","575.29","593.30","265.80","1,58,13,178","9,09,72,41,710.10","1,83,624"
"02-Sep-2016","EQ","552.00","555.90","549.10","543.65","549.50","549.85","551.77","555.90","265.80","1,00,97,146","5,57,12,77,135.00","1,19,780"
"01-Sep-2016","EQ","540.50","546.65","540.00","537.70","544.75","543.65","543.67","548.80","265.80","75,71,854","4,11,66,09,155.00","1,04,353"
"31-Aug-2016","EQ","529.00","548.80","529.00","529.00","538.00","537.70","540.91","548.80","265.80","1,57,25,942","8,50,63,60,153.30","1,90,940"
"30-Aug-2016","EQ","528.50","530.80","524.10","525.30","529.80","529.00","527.25","530.80","265.80","66,11,147","3,48,57,53,923.20","89,229"
"29-Aug-2016","EQ","522.50","528.75","515.40","503.75","525.15","525.30","523.82","528.75","265.80","1,25,34,399","6,56,58,28,469.00","1,52,952"
"26-Aug-2016","EQ","502.00","515.35","486.00","493.85","514.25","503.75","503.24","522.60","265.80","1,63,47,856","8,22,69,57,784.10","1,78,575"
"25-Aug-2016","EQ","498.35","503.30","491.30","498.35","492.80","493.85","496.03","522.60","265.80","87,87,262","4,35,87,46,299.55","1,03,088"
"24-Aug-2016","EQ","504.70","506.05","493.60","504.00","498.00","498.35","499.34","522.60","265.80","51,89,459","2,59,12,98,036.40","62,646"
"23-Aug-2016","EQ","505.25","508.60","500.45","503.95","504.50","504.00","504.34","522.60","265.80","53,42,115","2,69,42,28,177.10","1,09,435"
"22-Aug-2016","EQ","509.10","513.60","503.10","510.00","504.00","503.95","506.14","522.60","265.80","43,30,313","2,19,17,44,108.85","67,141"
"19-Aug-2016","EQ","514.00","515.00","508.20","512.05","509.80","510.00","511.24","522.60","265.80","45,67,273","2,33,49,57,085.55","79,375"
"18-Aug-2016","EQ","512.40","517.90","510.75","510.40","510.75","512.05","513.91","522.60","265.80","49,90,558","2,56,46,88,049.00","41,295"
"17-Aug-2016","EQ","511.10","514.25","505.85","507.60","509.40","510.40","510.49","522.60","265.80","58,53,980","2,98,83,78,055.15","92,335"
"16-Aug-2016","EQ","512.95","515.00","503.30","516.80","506.50","507.60","507.50","522.60","265.80","60,34,295","3,06,23,90,295.40","92,379"
"12-Aug-2016","EQ","506.90","519.50","506.15","503.25","516.00","516.80","515.94","522.60","265.80","71,67,435","3,69,79,50,023.30","93,917"
"11-Aug-2016","EQ","503.75","505.00","495.10","503.45","502.40","503.25","500.35","522.60","265.80","41,12,806","2,05,78,45,094.25","69,675"
"10-Aug-2016","EQ","515.60","516.50","502.30","513.80","503.65","503.45","506.07","522.60","265.80","63,71,139","3,22,42,35,666.95","1,19,009"
"09-Aug-2016","EQ","521.00","522.00","509.20","514.80","513.40","513.80","514.59","522.60","265.80","60,15,760","3,09,56,45,711.25","2,33,468"
"08-Aug-2016","EQ","518.20","522.60","513.40","516.40","514.55","514.80","516.87","522.60","265.80","46,49,302","2,40,30,69,792.70","1,55,581"
"05-Aug-2016","EQ","507.20","518.70","502.15","500.00","517.00","516.40","510.16","518.70","265.80","63,93,514","3,26,17,37,495.20","79,925"
"04-Aug-2016","EQ","490.10","501.45","488.60","478.40","500.55","500.00","497.06","514.90","265.80","94,76,008","4,71,01,65,705.25","1,06,240"
"03-Aug-2016","EQ","494.50","499.50","475.50","493.30","479.30","478.40","485.95","514.90","265.80","79,25,049","3,85,11,93,355.55","1,07,700"
"02-Aug-2016","EQ","510.00","511.20","491.15","508.25","494.75","493.30","502.94","514.90","265.80","52,51,838","2,64,13,51,409.15","52,988"
"01-Aug-2016","EQ","506.80","514.90","505.50","503.20","507.85","508.25","509.72","514.90","265.80","47,48,497","2,42,04,12,512.15","46,864"
"29-Jul-2016","EQ","507.80","510.50","501.10","506.85","503.35","503.20","505.11","513.35","265.80","37,46,332","1,89,23,24,650.45","53,241"
"28-Jul-2016","EQ","510.00","511.90","498.75","510.10","508.75","506.85","506.28","513.35","265.80","63,38,260","3,20,89,20,563.40","56,741"
"27-Jul-2016","EQ","507.75","513.05","505.50","503.25","509.35","510.10","509.94","513.35","265.80","51,93,425","2,64,83,43,230.30","79,157"
"26-Jul-2016","EQ","506.05","513.35","502.10","509.00","502.95","503.25","507.31","513.35","265.80","61,87,499","3,13,90,10,714.70","1,09,884"
"25-Jul-2016","EQ","505.50","510.95","503.35","507.20","508.55","509.00","507.46","510.95","265.80","46,38,151","2,35,36,82,354.35","82,370"
"22-Jul-2016","EQ","494.45","508.45","493.50","491.05","506.65","507.20","499.96","508.45","265.80","55,88,143","2,79,38,27,597.75","87,836"
"21-Jul-2016","EQ","498.45","500.00","489.70","493.90","490.65","491.05","495.20","505.00","265.80","36,58,371","1,81,16,17,520.60","61,330"
"20-Jul-2016","EQ","496.30","502.45","492.45","499.25","493.50","493.90","495.33","505.00","265.80","56,97,901","2,82,23,51,471.85","61,459"
"19-Jul-2016","EQ","493.90","503.50","493.45","492.65","498.00","499.25","498.46","505.00","265.80","76,65,519","3,82,09,91,770.50","90,528"
"18-Jul-2016","EQ","495.00","505.00","490.00","494.00","490.75","492.65","500.08","505.00","265.80","74,63,954","3,73,25,79,056.75","84,910"
"15-Jul-2016","EQ","480.00","501.70","479.65","486.10","494.05","494.00","494.65","501.70","265.80","88,89,558","4,39,71,75,835.60","1,02,652"
"14-Jul-2016","EQ","480.10","489.30","478.95","481.10","485.50","486.10","486.35","489.90","265.80","59,83,007","2,90,98,11,700.00","90,559"
"13-Jul-2016","EQ","485.95","488.10","477.95","484.30","480.65","481.10","481.61","489.90","265.80","58,55,718","2,82,01,82,186.15","73,612"
"12-Jul-2016","EQ","486.00","488.65","481.10","484.60","485.00","484.30","483.74","489.90","265.80","67,67,972","3,27,39,68,927.70","1,05,966"
"11-Jul-2016","EQ","472.10","486.80","472.10","466.30","483.85","484.60","482.86","489.90","265.80","1,04,77,166","5,05,90,24,780.50","1,23,496"
"08-Jul-2016","EQ","464.30","468.20","462.65","455.15","466.30","466.30","465.37","489.90","265.80","92,63,727","4,31,10,85,440.40","1,05,310"
"07-Jul-2016","EQ","460.95","465.45","454.10","460.90","455.50","455.15","458.84","489.90","265.80","65,80,663","3,01,94,95,422.45","88,253"
"05-Jul-2016","EQ","468.50","469.00","459.50","469.50","460.50","460.90","462.42","489.90","265.80","49,34,087","2,28,16,44,516.30","60,419"
"04-Jul-2016","EQ","467.00","474.85","467.00","457.90","468.80","469.50","471.58","489.90","265.80","84,13,087","3,96,74,66,086.15","1,78,631"
"01-Jul-2016","EQ","463.60","464.75","454.70","459.25","459.10","457.90","458.85","489.90","265.80","70,27,759","3,22,46,95,205.70","87,253"
"30-Jun-2016","EQ","454.30","462.25","451.55","447.25","458.50","459.25","458.74","489.90","265.80","1,32,14,064","6,06,17,62,348.20","1,28,591"
"29-Jun-2016","EQ","447.10","449.80","445.40","440.40","447.00","447.25","447.44","489.90","265.80","62,85,461","2,81,23,90,309.15","79,651"
"28-Jun-2016","EQ","448.00","448.00","433.00","448.95","441.00","440.40","441.08","489.90","265.80","1,01,90,394","4,49,48,15,903.60","1,28,902"
"27-Jun-2016","EQ","451.80","457.25","443.60","449.40","447.95","448.95","448.82","489.90","265.80","1,24,50,283","5,58,79,20,652.45","1,28,652"
"24-Jun-2016","EQ","439.20","453.75","421.25","487.95","447.70","449.40","439.30","489.90","265.80","4,09,98,600","18,01,06,52,362.85","3,30,936"
"23-Jun-2016","EQ","476.10","489.90","476.10","472.70","487.75","487.95","483.17","489.90","265.80","96,28,216","4,65,20,20,903.20","1,31,019"
"22-Jun-2016","EQ","483.05","484.80","468.05","484.90","472.00","472.70","473.70","486.20","265.80","76,60,165","3,62,86,22,070.10","96,495"
"21-Jun-2016","EQ","484.00","486.20","477.60","482.05","484.30","484.90","482.43","486.20","265.80","89,07,801","4,29,74,16,241.65","95,613"
"20-Jun-2016","EQ","464.75","484.20","460.25","464.40","482.60","482.05","473.11","484.20","265.80","92,61,350","4,38,16,66,005.20","1,04,212"
"17-Jun-2016","EQ","461.00","465.75","457.30","454.35","463.65","464.40","462.54","470.25","265.80","78,36,702","3,62,48,26,109.35","1,28,797"
"16-Jun-2016","EQ","449.70","455.50","446.05","452.10","453.90","454.35","450.51","470.25","265.80","72,55,454","3,26,86,47,425.60","1,07,017"
"15-Jun-2016","EQ","449.90","453.00","447.25","448.40","451.55","452.10","450.48","470.25","265.80","57,04,865","2,56,99,32,489.45","71,444"
"14-Jun-2016","EQ","446.90","453.85","441.15","444.25","448.70","448.40","448.85","470.25","265.80","96,15,226","4,31,57,51,974.95","1,34,160"
"13-Jun-2016","EQ","451.00","451.40","436.70","456.95","444.55","444.25","442.07","470.25","265.80","95,07,282","4,20,28,43,408.45","92,197"
"10-Jun-2016","EQ","466.75","466.75","454.50","467.15","457.40","456.95","460.95","470.25","265.80","70,39,858","3,24,50,54,592.10","90,106"
"09-Jun-2016","EQ","469.45","470.25","465.00","466.15","467.00","467.15","467.17","470.25","265.80","85,25,017","3,98,26,04,636.10","73,094"
"08-Jun-2016","EQ","465.50","468.80","463.20","463.05","465.00","466.15","465.59","468.80","265.80","1,04,67,158","4,87,33,77,957.40","82,424"
"07-Jun-2016","EQ","466.45","466.45","459.00","460.50","463.20","463.05","462.35","466.45","265.80","1,25,68,902","5,81,12,61,722.25","1,19,943"
"06-Jun-2016","EQ","457.80","465.00","450.20","453.95","462.55","460.50","456.15","465.00","265.80","93,56,808","4,26,80,77,962.35","1,17,496"
"03-Jun-2016","EQ","458.05","461.80","452.50","453.45","452.55","453.95","457.01","482.90","265.80","1,16,72,544","5,33,44,79,479.45","1,10,388"
"02-Jun-2016","EQ","444.10","460.50","444.10","449.20","453.00","453.45","454.99","482.90","265.80","1,36,74,434","6,22,16,81,916.65","1,47,002"
"01-Jun-2016","EQ","455.75","458.30","445.00","459.65","446.80","449.20","452.70","482.90","265.80","1,03,89,215","4,70,32,23,677.95","1,40,757"
"31-May-2016","EQ","456.00","464.90","445.00","421.25","455.60","459.65","457.17","482.90","265.80","11,07,44,326","50,62,94,34,632.80","4,38,702"
"30-May-2016","EQ","404.80","423.60","401.30","403.90","423.00","421.25","415.18","482.90","265.80","1,57,67,133","6,54,62,05,691.20","1,86,242"
"27-May-2016","EQ","400.00","405.00","396.00","399.25","403.10","403.90","401.07","514.00","265.80","90,35,525","3,62,38,56,122.10","82,737"
"26-May-2016","EQ","400.50","402.00","396.75","397.00","400.00","399.25","399.26","514.00","265.80","84,69,732","3,38,15,92,729.30","89,195"
"25-May-2016","EQ","394.00","399.95","394.00","389.10","396.55","397.00","397.32","514.00","265.80","88,97,382","3,53,50,66,099.30","95,924"
"24-May-2016","EQ","383.80","391.75","382.65","381.75","389.00","389.10","389.07","514.00","265.80","1,05,68,106","4,11,16,94,018.60","91,891"
"23-May-2016","EQ","388.55","389.95","380.10","384.45","383.30","381.75","386.20","514.00","265.80","81,53,090","3,14,87,55,710.80","89,566"
"20-May-2016","EQ","386.70","392.70","383.50","386.90","384.00","384.45","388.82","524.40","265.80","65,37,509","2,54,19,41,968.85","72,726"
"19-May-2016","EQ","386.25","393.30","381.95","384.85","384.65","386.90","389.66","524.40","265.80","1,09,88,676","4,28,17,92,708.90","87,631"
"18-May-2016","EQ","383.50","387.35","381.60","389.70","384.75","384.85","384.67","524.40","265.80","85,89,315","3,30,40,74,476.85","93,580"
"17-May-2016","EQ","392.60","395.00","386.60","392.70","389.50","389.70","391.45","524.40","265.80","94,25,555","3,68,96,04,099.15","90,601"
"16-May-2016","EQ","393.80","396.70","389.00","389.95","390.75","392.70","393.22","524.40","265.80","82,48,193","3,24,33,27,646.40","87,893"
"13-May-2016","EQ","391.25","394.00","385.50","387.05","389.50","389.95","390.35","530.95","265.80","1,40,27,896","5,47,58,43,915.75","1,46,771"
"12-May-2016","EQ","379.00","388.60","379.00","379.85","387.00","387.05","385.58","530.95","265.80","65,06,343","2,50,87,10,558.20","72,505"
"11-May-2016","EQ","384.80","391.95","376.10","388.95","380.40","379.85","383.75","530.95","265.80","1,15,95,875","4,44,99,69,068.70","1,31,335"
"10-May-2016","EQ","400.80","400.80","387.15","403.35","389.95","388.95","390.89","530.95","265.80","91,66,453","3,58,30,65,896.10","1,22,990"
"09-May-2016","EQ","400.35","405.20","395.15","398.70","402.65","403.35","400.62","530.95","265.80","87,00,283","3,48,55,01,074.95","1,03,866"
"06-May-2016","EQ","388.60","400.90","384.50","391.15","397.60","398.70","392.37","530.95","265.80","99,53,672","3,90,55,65,969.90","1,13,433"
"05-May-2016","EQ","384.00","396.05","383.15","381.80","389.70","391.15","391.17","530.95","265.80","96,01,341","3,75,57,59,880.85","97,494"
"04-May-2016","EQ","405.50","405.50","380.10","409.65","383.15","381.80","389.08","530.95","265.80","1,20,69,134","4,69,58,82,346.70","1,36,649"
"03-May-2016","EQ","410.90","422.00","407.80","407.70","408.85","409.65","415.54","530.95","265.80","96,20,804","3,99,78,66,699.80","1,04,175"
"02-May-2016","EQ","407.95","410.45","402.50","408.35","408.20","407.70","406.96","530.95","265.80","41,78,821","1,70,06,32,782.15","57,962"
"29-Apr-2016","EQ","410.00","413.70","403.05","411.35","408.10","408.35","407.72","533.80","265.80","62,51,095","2,54,87,13,443.55","1,04,590"
"28-Apr-2016","EQ","418.80","420.95","409.70","418.55","410.45","411.35","413.77","533.80","265.80","75,46,101","3,12,23,76,408.40","1,50,016"
"27-Apr-2016","EQ","418.95","425.25","414.65","419.05","419.10","418.55","420.75","533.80","265.80","62,27,941","2,62,04,08,235.70","95,959"
"26-Apr-2016","EQ","408.65","423.65","405.05","412.20","418.35","419.05","416.78","533.80","265.80","69,98,505","2,91,68,30,580.80","1,06,925"
"25-Apr-2016","EQ","417.60","417.60","410.00","417.00","412.00","412.20","412.76","533.80","265.80","32,72,996","1,35,09,53,355.85","63,481"
"22-Apr-2016","EQ","412.10","420.50","408.00","411.50","417.10","417.00","416.08","543.15","265.80","59,95,998","2,49,48,04,238.35","75,965"
"21-Apr-2016","EQ","408.70","417.20","406.00","404.10","410.50","411.50","411.43","543.15","265.80","92,11,869","3,79,00,68,646.45","1,11,112"
"20-Apr-2016","EQ","407.00","410.35","400.65","407.35","403.85","404.10","405.83","543.15","265.80","75,89,901","3,08,02,43,737.20","1,00,611"
"18-Apr-2016","EQ","407.65","409.90","402.50","408.75","407.00","407.35","406.23","543.15","265.80","55,71,076","2,26,31,16,756.50","77,253"
"13-Apr-2016","EQ","400.00","411.75","398.15","395.80","408.65","408.75","407.13","563.90","265.80","1,23,73,115","5,03,74,43,990.90","1,68,964"
"12-Apr-2016","EQ","387.95","397.40","387.15","386.65","395.50","395.80","393.05","563.90","265.80","77,02,684","3,02,75,49,941.80","1,05,900"
"11-Apr-2016","EQ","373.95","387.80","373.90","371.45","386.00","386.65","381.14","563.90","265.80","68,27,449","2,60,22,05,795.65","92,223"
"08-Apr-2016","EQ","375.50","380.05","370.50","375.20","371.60","371.45","374.60","573.50","265.80","48,60,484","1,82,07,26,699.70","66,676"
"07-Apr-2016","EQ","375.95","384.80","370.30","376.70","375.20","375.20","377.63","573.50","265.80","87,24,110","3,29,44,63,129.85","1,15,339"
"06-Apr-2016","EQ","373.70","382.40","372.05","370.50","376.25","376.70","378.00","573.50","265.80","73,23,269","2,76,81,64,576.40","88,551"
"05-Apr-2016","EQ","386.00","386.00","369.00","388.40","370.05","370.50","377.62","573.50","265.80","60,58,241","2,28,77,10,483.50","89,624"
"04-Apr-2016","EQ","385.95","391.00","382.40","379.65","387.40","388.40","387.25","573.50","265.80","60,11,729","2,32,80,38,453.30","96,258"
"01-Apr-2016","EQ","386.40","386.40","377.70","386.60","380.15","379.65","380.66","573.50","265.80","56,83,771","2,16,35,61,151.65","62,111"
"31-Mar-2016","EQ","387.90","393.60","380.50","388.60","388.70","386.60","387.94","573.50","265.80","1,07,38,707","4,16,59,52,832.60","1,15,837"
"30-Mar-2016","EQ","380.50","391.50","376.80","372.45","391.10","388.60","383.25","573.50","265.80","1,02,95,891","3,94,59,07,239.95","1,26,689"
"29-Mar-2016","EQ","364.00","378.95","363.05","363.30","371.65","372.45","372.03","573.50","265.80","93,64,810","3,48,40,29,966.40","1,15,670"
"28-Mar-2016","EQ","375.50","375.50","361.50","377.00","364.00","363.30","368.20","573.50","265.80","80,62,793","2,96,87,44,549.55","76,005"
"23-Mar-2016","EQ","378.00","379.45","374.05","377.20","376.00","377.00","376.74","573.50","265.80","57,66,182","2,17,23,56,144.85","98,825"
"22-Mar-2016","EQ","376.95","381.50","370.40","374.70","376.00","377.20","376.28","573.50","265.80","89,09,026","3,35,23,19,119.95","1,28,918"
"21-Mar-2016","EQ","367.25","375.50","365.75","366.05","374.85","374.70","371.35","573.50","265.80","93,25,793","3,46,31,54,601.40","1,24,058"
"18-Mar-2016","EQ","362.50","367.80","362.50","360.90","366.05","366.05","365.33","579.00","265.80","65,94,019","2,40,90,04,384.70","69,743"
"17-Mar-2016","EQ","366.90","367.40","358.60","359.55","359.50","360.90","363.54","579.00","265.80","69,14,296","2,51,35,95,483.20","80,395"
"16-Mar-2016","EQ","359.95","362.75","353.30","360.40","362.00","359.55","357.53","579.00","265.80","75,54,537","2,70,09,66,415.50","86,141"
"15-Mar-2016","EQ","366.90","370.70","359.55","366.45","361.20","360.40","363.79","579.00","265.80","98,00,731","3,56,54,50,813.70","1,05,988"
"14-Mar-2016","EQ","359.90","370.55","358.95","354.25","365.50","366.45","366.41","579.00","265.80","1,30,66,837","4,78,78,30,891.75","1,25,898"
"11-Mar-2016","EQ","348.50","355.90","345.15","348.50","353.35","354.25","350.40","579.00","265.80","76,41,330","2,67,75,32,365.50","95,835"
"10-Mar-2016","EQ","347.00","353.60","341.40","347.70","348.20","348.50","347.80","579.00","265.80","74,43,048","2,58,87,12,313.35","75,453"
"09-Mar-2016","EQ","339.90","349.00","336.00","346.05","347.75","347.70","343.33","579.00","265.80","63,83,925","2,19,18,01,852.40","79,926"
"08-Mar-2016","EQ","346.50","353.75","341.50","343.50","345.50","346.05","347.53","579.00","265.80","78,88,999","2,74,16,65,867.10","89,966"
"04-Mar-2016","EQ","340.15","348.75","338.65","336.70","343.45","343.50","344.20","601.00","265.80","81,97,520","2,82,15,62,337.85","1,12,411"
"03-Mar-2016","EQ","324.50","339.80","321.50","317.10","337.00","336.70","331.85","601.00","265.80","1,28,44,057","4,26,22,65,334.00","1,56,733"
"02-Mar-2016","EQ","322.90","326.00","314.35","315.35","316.55","317.10","320.81","601.00","265.80","1,24,18,149","3,98,38,74,902.80","1,49,616"
"01-Mar-2016","EQ","301.10","317.00","301.10","299.70","315.00","315.35","309.66","601.00","265.80","1,14,40,045","3,54,25,02,719.25","1,21,563"
"29-Feb-2016","EQ","303.20","305.75","290.25","301.80","300.00","299.70","300.18","601.00","265.80","1,26,07,181","3,78,44,69,911.95","1,17,824"
"26-Feb-2016","EQ","303.20","305.20","297.60","298.20","302.25","301.80","301.28","601.00","265.80","91,81,680","2,76,62,23,509.70","77,802"
"25-Feb-2016","EQ","309.80","312.20","296.20","306.30","299.70","298.20","303.10","601.00","265.80","1,29,59,812","3,92,81,38,651.40","1,07,446"
"24-Feb-2016","EQ","316.00","316.00","304.75","318.55","306.55","306.30","309.19","601.00","265.80","76,29,905","2,35,91,03,428.95","96,807"
"23-Feb-2016","EQ","324.00","324.75","314.45","318.85","317.50","318.55","318.20","601.00","265.80","1,16,35,881","3,70,25,13,927.05","1,25,251"
"22-Feb-2016","EQ","320.00","324.20","313.60","318.20","319.80","318.85","318.05","601.00","265.80","86,99,779","2,76,69,45,427.10","1,10,227"
"19-Feb-2016","EQ","312.10","320.00","311.10","314.00","318.05","318.20","315.54","601.00","265.80","77,06,462","2,43,16,59,393.65","89,924"
"18-Feb-2016","EQ","315.15","319.10","306.20","310.15","312.15","314.00","313.86","601.00","265.80","1,24,98,247","3,92,27,59,418.45","1,94,648"
"17-Feb-2016","EQ","302.95","313.50","298.65","301.15","312.10","310.15","305.90","601.00","265.80","1,37,17,526","4,19,61,37,895.80","1,26,449"
"16-Feb-2016","EQ","319.40","324.20","298.90","317.25","301.80","301.15","312.46","601.00","265.80","1,35,98,374","4,24,88,87,884.95","1,51,955"
"15-Feb-2016","EQ","297.90","320.75","297.70","298.35","316.05","317.25","312.33","601.00","265.80","1,88,88,699","5,89,94,87,907.15","2,07,165"
"12-Feb-2016","EQ","281.00","303.95","271.60","276.35","296.05","298.35","289.45","601.00","265.80","2,15,42,152","6,23,54,28,493.55","2,32,099"
"11-Feb-2016","EQ","298.50","300.00","265.80","291.55","271.30","276.35","286.23","601.00","265.80","2,16,32,886","6,19,19,86,128.65","1,83,602"
"10-Feb-2016","EQ","309.85","309.95","288.25","310.65","288.70","291.55","296.13","601.00","279.10","2,17,56,193","6,44,26,87,119.75","2,13,764"
"09-Feb-2016","EQ","319.50","322.65","308.80","323.50","311.05","310.65","315.09","601.00","279.10","1,24,89,713","3,93,54,22,389.55","1,86,452"
"08-Feb-2016","EQ","334.95","334.95","321.35","337.10","322.45","323.50","328.82","601.00","279.10","69,74,342","2,29,32,90,572.30","85,772"
"05-Feb-2016","EQ","330.50","339.00","326.65","325.50","336.70","337.10","333.64","612.40","279.10","92,36,577","3,08,17,12,197.10","1,23,929"
"04-Feb-2016","EQ","325.30","329.30","321.20","320.30","327.05","325.50","325.79","612.40","279.10","60,86,981","1,98,30,74,734.30","91,156"
"03-Feb-2016","EQ","325.55","325.95","317.05","329.55","320.95","320.30","321.17","612.40","279.10","66,85,445","2,14,71,38,625.65","93,400"
"02-Feb-2016","EQ","343.80","344.70","327.70","338.50","329.00","329.55","336.62","612.40","279.10","91,79,304","3,08,99,60,402.75","1,11,160"
"01-Feb-2016","EQ","338.75","342.40","332.25","336.90","335.25","338.50","337.69","612.40","279.10","65,63,774","2,21,65,35,914.35","69,594"
"29-Jan-2016","EQ","332.00","340.60","324.20","334.20","336.90","336.90","334.46","612.40","279.10","1,03,50,998","3,46,20,41,237.50","1,10,669"
"28-Jan-2016","EQ","336.30","341.40","332.30","337.05","333.85","334.20","335.31","612.40","279.10","1,31,53,617","4,41,04,79,188.20","87,267"
"27-Jan-2016","EQ","338.00","341.00","333.20","332.60","336.90","337.05","337.70","612.40","279.10","83,33,202","2,81,41,38,079.75","79,518"
"25-Jan-2016","EQ","345.50","345.50","331.15","339.50","333.60","332.60","338.90","612.40","279.10","61,06,931","2,06,96,32,852.25","88,259"
"22-Jan-2016","EQ","335.50","345.90","331.50","328.55","339.65","339.50","338.81","612.40","279.10","95,95,392","3,25,10,57,157.20","1,02,494"
"21-Jan-2016","EQ","340.65","344.15","323.00","342.25","327.60","328.55","330.92","612.40","279.10","1,65,24,035","5,46,81,31,177.90","1,49,035"
"20-Jan-2016","EQ","349.65","349.65","338.80","354.15","341.90","342.25","343.31","612.40","279.10","91,56,596","3,14,35,93,476.70","94,482"
"19-Jan-2016","EQ","343.00","357.20","342.00","340.20","354.25","354.15","351.19","612.40","279.10","73,04,555","2,56,52,79,292.60","77,450"
"18-Jan-2016","EQ","341.00","343.30","334.40","341.30","340.50","340.20","339.29","612.40","279.10","62,85,144","2,13,24,57,170.60","67,853"
"15-Jan-2016","EQ","353.90","353.90","339.35","354.30","340.70","341.30","347.35","612.40","279.10","65,57,584","2,27,77,85,214.85","63,497"
